email,pattern,domain,consumer,flow
account017@mail.com,sequential_padded,mail.com,WEB,SIGNUP_EMAIL_VERIFY
charles.2025@gmx.de,dated,gmx.de,WEB,SIGNUP_EMAIL_VERIFY
george.nguyen+signup14@yahoo.com,plus_addressing_tags,yahoo.com,MOBILE,SIGNUP_EMAIL_VERIFY
asdfgh79@outlook.com,keyboard_walk,outlook.com,OWF,PASSWORD_RESET
george.nguyen+trial4@yahoo.com,plus_addressing_tags,yahoo.com,MOBILE,SIGNUP_EMAIL_VERIFY
ronald.gonzalez36@hotmail.com,name_sequential,hotmail.com,MOBILE,PWDLESS_LOGIN_EMAIL
temp38@protonmail.com,sequential,protonmail.com,OWF,PASSWORD_RESET
abcdef2025@hotmail.com,keyboard_dated,hotmail.com,OWF,SIGNUP_EMAIL_VERIFY
george.nguyen+newsletter17@yahoo.com,plus_addressing_tags,yahoo.com,WEB,PWDLESS_LOGIN_EMAIL
account028@mail.com,sequential_padded,mail.com,PORTAL,SIGNUP_EMAIL_VERIFY
george.nguyen+signup85@yahoo.com,plus_addressing_tags,yahoo.com,MOBILE,PASSWORD_RESET
ronald.taylor78@hotmail.com,name_sequential,hotmail.com,WEB,SIGNUP_EMAIL_VERIFY
ronald.gonzalez12@hotmail.com,name_sequential,hotmail.com,WEB,PASSWORD_RESET
account045@mail.com,sequential_padded,mail.com,OWF,SIGNUP_EMAIL_VERIFY
77vp14vkt7db@firm.com,gibberish,firm.com,PORTAL,PASSWORD_RESET
info_3@outlook.com,variations,outlook.com,WEB,PASSWORD_RESET
service+15@outlook.com,plus_addressing,outlook.com,OWF,PWDLESS_LOGIN_EMAIL
3456782025@mail.com,keyboard_dated,mail.com,PORTAL,PWDLESS_LOGIN_EMAIL
2025.charles@gmx.de,dated,gmx.de,OWF,PASSWORD_RESET
ronald.sanchez7@hotmail.com,name_sequential,hotmail.com,API,PASSWORD_RESET
temp53@protonmail.com,sequential,protonmail.com,OWF,PASSWORD_RESET
george.nguyen+test15@yahoo.com,plus_addressing_tags,yahoo.com,MOBILE,PASSWORD_RESET
zxcvbn10@outlook.com,keyboard_walk,outlook.com,PORTAL,SIGNUP_EMAIL_VERIFY
29_info@outlook.com,variations,outlook.com,API,PWDLESS_LOGIN_EMAIL
service+8@outlook.com,plus_addressing,outlook.com,WEB,SIGNUP_EMAIL_VERIFY
service+100@outlook.com,plus_addressing,outlook.com,OWF,PASSWORD_RESET
anderson.2025@gmx.de,dated,gmx.de,MOBILE,PASSWORD_RESET
ronald.ramirez18@hotmail.com,name_sequential,hotmail.com,PORTAL,PWDLESS_LOGIN_EMAIL
temp28@protonmail.com,sequential,protonmail.com,API,PWDLESS_LOGIN_EMAIL
service+69@outlook.com,plus_addressing,outlook.com,PORTAL,PWDLESS_LOGIN_EMAIL
service+24@outlook.com,plus_addressing,outlook.com,OWF,PASSWORD_RESET
anderson.2025@gmx.de,dated,gmx.de,MOBILE,PASSWORD_RESET
abcdef2025@tech.com,keyboard_dated,tech.com,WEB,PASSWORD_RESET
service+42@outlook.com,plus_addressing,outlook.com,API,PASSWORD_RESET
charles2025@gmx.de,dated,gmx.de,PORTAL,SIGNUP_EMAIL_VERIFY
ronald.garcia89@hotmail.com,name_sequential,hotmail.com,API,PWDLESS_LOGIN_EMAIL
george.nguyen+newsletter72@yahoo.com,plus_addressing_tags,yahoo.com,WEB,SIGNUP_EMAIL_VERIFY
account033@mail.com,sequential_padded,mail.com,OWF,PWDLESS_LOGIN_EMAIL
zcgf1o16@business.com,gibberish_sequential,business.com,MOBILE,PWDLESS_LOGIN_EMAIL
user60.2025@yahoo.com,sequential_dated,yahoo.com,PORTAL,SIGNUP_EMAIL_VERIFY
info.75@outlook.com,variations,outlook.com,PORTAL,PWDLESS_LOGIN_EMAIL
34567828@outlook.com,keyboard_walk,outlook.com,PORTAL,PWDLESS_LOGIN_EMAIL
account047@mail.com,sequential_padded,mail.com,API,PWDLESS_LOGIN_EMAIL
account069@mail.com,sequential_padded,mail.com,API,PWDLESS_LOGIN_EMAIL
0tjzpimn7ej5e@firm.com,gibberish,firm.com,MOBILE,PWDLESS_LOGIN_EMAIL
temp17@protonmail.com,sequential,protonmail.com,API,PWDLESS_LOGIN_EMAIL
charles.anderson.2025@gmx.de,dated,gmx.de,WEB,PWDLESS_LOGIN_EMAIL
ronald.hill45@hotmail.com,name_sequential,hotmail.com,MOBILE,SIGNUP_EMAIL_VERIFY
user96.2025@enterprise.com,sequential_dated,enterprise.com,OWF,PWDLESS_LOGIN_EMAIL
temp1@protonmail.com,sequential,protonmail.com,WEB,PASSWORD_RESET
user51.2025@aol.com,sequential_dated,aol.com,PORTAL,PWDLESS_LOGIN_EMAIL
account004@mail.com,sequential_padded,mail.com,PORTAL,PASSWORD_RESET
2025.charles@gmx.de,dated,gmx.de,MOBILE,PWDLESS_LOGIN_EMAIL
george.nguyen+promo45@yahoo.com,plus_addressing_tags,yahoo.com,WEB,PWDLESS_LOGIN_EMAIL
service+35@outlook.com,plus_addressing,outlook.com,WEB,SIGNUP_EMAIL_VERIFY
12345657@outlook.com,keyboard_walk,outlook.com,MOBILE,PWDLESS_LOGIN_EMAIL
temp74@protonmail.com,sequential,protonmail.com,OWF,PWDLESS_LOGIN_EMAIL
service+70@outlook.com,plus_addressing,outlook.com,WEB,SIGNUP_EMAIL_VERIFY
rfvtgb@outlook.com,keyboard_walk,outlook.com,PORTAL,SIGNUP_EMAIL_VERIFY
6pe5lifm9yc@firm.com,gibberish,firm.com,OWF,PASSWORD_RESET
account063@mail.com,sequential_padded,mail.com,PORTAL,SIGNUP_EMAIL_VERIFY
contact_y@agency.com,letter_sequential,agency.com,API,SIGNUP_EMAIL_VERIFY
account052@mail.com,sequential_padded,mail.com,WEB,PWDLESS_LOGIN_EMAIL
charles.2025@gmx.de,dated,gmx.de,MOBILE,PASSWORD_RESET
anderson.2025@gmx.de,dated,gmx.de,OWF,SIGNUP_EMAIL_VERIFY
ronald.hernandez43@hotmail.com,name_sequential,hotmail.com,API,SIGNUP_EMAIL_VERIFY
temp98@protonmail.com,sequential,protonmail.com,WEB,PWDLESS_LOGIN_EMAIL
info18_test@outlook.com,variations,outlook.com,OWF,PASSWORD_RESET
george.nguyen+promo98@yahoo.com,plus_addressing_tags,yahoo.com,PORTAL,PWDLESS_LOGIN_EMAIL
account100@mail.com,sequential_padded,mail.com,OWF,PWDLESS_LOGIN_EMAIL
anderson.2025@gmx.de,dated,gmx.de,OWF,PWDLESS_LOGIN_EMAIL
info.13@outlook.com,variations,outlook.com,PORTAL,PWDLESS_LOGIN_EMAIL
contact_f@agency.com,letter_sequential,agency.com,API,PASSWORD_RESET
temp27@protonmail.com,sequential,protonmail.com,API,PWDLESS_LOGIN_EMAIL
